,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,1.543176469411485,-0.5834581070841063,0.26594267240024316,-0.7419397579293469,0.3122580581514436,0.13075866536364517,-0.347142088384659,-0.8756164747517842,0.42475568706499645,-1.4951318591478213,0.010272926559493488,-0.49063009088752013,0.6274868565779564,0.06636849539841755,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,0.0
1,-1.6764995606118813,-0.9617065967735428,-0.8707418530159234,1.555532240385857,1.3737003941376695,0.13075866536364517,1.6034760396871153,-0.8756164747517842,0.42475568706499645,-1.4951318591478213,-0.838544479987418,-0.49063009088752013,-0.423207411446491,-0.25522985360333633,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,0.0
2,-0.9156384711751362,-1.0562659688942238,-1.15490848386901,-0.7419397579293469,1.3737003941376695,0.13075866536364517,-0.4727528772424703,-0.8756164747517842,0.42475568706499645,0.7236407269864752,0.2527919712637255,2.032373131051848,1.893707769283168,-0.5768291027037461,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,0.0
3,0.7087578124159004,0.07847749995468321,-1.7232517466884167,-0.7419397579293469,-0.7491842778347826,0.13075866536364517,-0.2969645801752741,-0.8756164747517842,-2.3542898429217605,0.7236407269864752,0.37405224369794104,2.032373131051848,-0.2731089446642261,0.06636849539841755,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,0.0
4,-1.6320585302117492,-0.01608467247316094,0.26594267240024316,-0.7419397579293469,0.3122580581514436,0.13075866536364517,-0.4169257488490223,-0.8756164747517842,0.42475568706499645,0.7236407269864752,0.2527919712637255,2.032373131051848,-0.29620047795626453,0.06636849539841755,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,0.0
5,-0.1739329982901723,-0.01608467247316094,0.26594267240024316,0.4067972413388228,0.3122580581514436,0.13075866536364517,-0.2521036555910406,1.142050233888795,-2.3542898429217605,0.7236407269864752,-0.11098684581998902,0.3503703163523425,2.6596017928604545,0.7095658934786577,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,1.0
6,-0.8903530573267852,-0.3943333621845375,1.118454566295383,1.555532240385857,-0.7491842778347826,0.13075866536364517,-0.4727528772424703,1.142050233888795,0.42475568706499645,0.7236407269864752,-1.444847842377428,0.7708705199722738,-0.7503473008292683,-0.25522985360333633,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,0.0
7,-0.03294766046906348,0.9295368517833404,0.5501143038099464,-0.7419397579293469,1.3737003941376695,0.13075866536364517,0.19417833477805843,1.142050233888795,0.42475568706499645,-1.4951318591478213,0.010272926559493488,-0.07013008728956674,2.9136096591825957,-0.5768291027037461,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,0.0
8,0.045207255062203376,0.26760224485425194,-0.8707418530159234,-0.7419397579293469,-0.7491842778347826,0.13075866536364517,-0.6937331352332389,1.142050233888795,0.42475568706499645,0.7236407269864752,1.7079072395985835,0.3503703163523425,0.30034696719517906,0.06636849539841755,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,0.0
9,-0.5792658445258603,0.5512883620939041,-1.7232517466884167,0.4067972413388228,-0.7491842778347826,0.13075866536364517,-0.397984669602081,1.142050233888795,0.42475568706499645,0.7236407269864752,1.4653906951680167,0.7708705199722738,3.317723993164751,0.3879676444878656,-0.4072178682123936,-0.32041254405914465,-0.4414029094839914,1.0
